test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb;nb_hour_paging_without_response;nb_hour_echec;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3;6797;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6798;20221004;6;2;4;0;0;1;6;1;1;0;0
3;6799;20221004;3;2;2;0;0;1;0;0;0;0;0
3;6800;20221004;0;0;0;0;0;0;0;6;5;0;0
3;6801;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6802;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6803;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6804;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6805;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6806;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6807;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6808;20221004;0;0;0;0;0;0;1;0;0;0;0
3;6809;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6810;20221004;1;1;0;0;0;0;0;0;0;0;0
3;6811;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6812;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6813;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6814;20221004;1;1;1;0;0;1;0;0;0;0;0
3;6815;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6816;20221004;13;5;8;1;1;3;23;0;0;3;3
3;6817;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6818;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6819;20221004;12;6;8;4;2;4;0;0;0;0;0
3;6820;20221004;6;3;4;3;3;2;7;1;1;1;1
3;6821;20221004;10;4;6;0;0;3;5;0;0;0;0
3;6822;20221004;19;7;13;17;9;4;23;0;0;5;4
3;6823;20221004;21;5;14;0;0;3;17;0;0;0;0
3;6824;20221004;1;1;1;8;1;0;0;0;0;0;0
3;6825;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6826;20221004;12;4;8;0;0;3;11;0;0;0;0
3;6827;20221004;25;6;17;4;1;4;26;1;1;6;2
3;6828;20221004;9;3;6;3;1;2;5;0;0;1;1
3;6829;20221004;1;1;0;0;0;0;1;6;1;0;0
3;6830;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6831;20221004;50;6;33;1;1;4;78;0;0;10;4
3;6832;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6833;20221004;4;1;2;1;1;1;5;0;0;0;0
3;6834;20221004;0;0;0;0;0;0;0;4;1;0;0
3;6835;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6836;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6837;20221004;1;1;0;1;1;0;0;0;0;0;0
3;6838;20221004;13;2;9;0;0;1;24;1;1;5;1
3;6839;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6840;20221004;0;0;0;0;0;0;0;3;1;0;0
3;6841;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6842;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6843;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6844;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6845;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6846;20221004;0;0;0;5;3;0;0;0;0;0;0
3;6847;20221004;0;0;0;0;0;0;0;2;2;0;0
3;6848;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6849;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6850;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6851;20221004;70;5;46;7;4;3;111;7;2;50;8
3;6852;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6853;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6854;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6855;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6856;20221004;5;3;3;6;1;2;0;0;0;0;0
3;6857;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6858;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6859;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6860;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6861;20221004;1;1;0;0;0;0;1;0;0;0;0
3;6862;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6863;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6864;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6865;20221004;8;3;5;2;2;2;10;0;0;1;1
3;6866;20221004;9;1;6;2;2;1;16;1;1;2;2
3;6867;20221004;42;6;28;0;0;4;49;2;2;4;2
3;6868;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6869;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6870;20221004;0;0;0;8;2;0;1;3;3;0;0
3;6871;20221004;4;1;2;0;0;0;5;0;0;0;0
3;6872;20221004;13;5;8;0;0;3;19;1;1;2;2
3;6873;20221004;4;3;2;4;2;2;4;0;0;0;0
3;6874;20221004;4;2;3;0;0;1;6;0;0;0;0
3;6875;20221004;3;2;2;0;0;1;0;0;0;0;0
3;6876;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6877;20221004;14;4;9;0;0;2;18;0;0;4;2
3;6878;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6879;20221004;4;2;2;0;0;1;4;3;1;0;0
3;6880;20221004;0;0;0;3;2;0;0;0;0;0;0
3;6881;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6882;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6883;20221004;0;0;0;0;0;0;0;4;1;0;0
3;6884;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6885;20221004;1;1;0;0;0;0;1;1;1;0;0
3;6886;20221004;7;4;4;0;0;2;9;0;0;1;1
3;6887;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6888;20221004;3;0;2;0;0;0;3;0;0;1;1
3;6889;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6890;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6891;20221004;0;0;0;0;0;0;0;2;1;0;0
3;6892;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6893;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6894;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6895;20221004;3;1;2;1;1;1;5;0;0;0;0
3;6896;20221004;16;6;11;5;2;4;14;1;1;2;2
3;6897;20221004;3;1;2;0;0;1;1;1;1;0;0
3;6898;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6899;20221004;22;5;15;3;1;3;22;0;0;2;2
3;6900;20221004;1;1;1;0;0;1;0;0;0;0;0
3;6901;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6902;20221004;5;2;3;1;1;1;0;0;0;0;0
3;6903;20221004;19;6;13;1;1;4;19;1;1;1;1
3;6904;20221004;6;3;4;7;4;2;0;0;0;0;0
3;6905;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6906;20221004;12;5;8;0;0;3;15;1;1;4;3
3;6907;20221004;1;1;1;0;0;1;3;0;0;0;0
3;6908;20221004;19;5;13;0;0;3;17;1;1;0;0
3;6909;20221004;39;8;26;0;0;5;41;6;5;3;3
3;6910;20221004;0;0;0;0;0;0;0;4;3;0;0
3;6911;20221004;45;9;30;1;1;6;37;2;1;2;2
3;6912;20221004;24;7;16;13;6;4;18;0;0;5;3
3;6913;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6914;20221004;1;1;1;3;2;1;0;0;0;0;0
3;6915;20221004;0;0;0;1;1;0;0;2;2;0;0
3;6916;20221004;3;2;2;3;2;1;1;1;1;0;0
3;6917;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6918;20221004;18;5;12;16;7;3;28;0;0;6;4
3;6919;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6920;20221004;4;1;3;1;1;1;0;2;2;0;0
3;6921;20221004;3;2;2;12;4;1;0;1;1;0;0
3;6922;20221004;0;0;0;0;0;0;0;3;3;0;0
3;6923;20221004;0;0;0;0;0;0;0;3;2;0;0
3;6924;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6925;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6926;20221004;1;1;1;1;1;1;1;0;0;0;0
3;6927;20221004;3;1;2;0;0;1;0;1;1;0;0
3;6928;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6929;20221004;0;0;0;0;0;0;0;2;2;0;0
3;6930;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6931;20221004;0;0;0;0;0;0;1;1;1;0;0
3;6932;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6933;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6934;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6935;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6936;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6937;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6938;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6939;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6940;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6941;20221004;3;1;2;2;2;1;1;1;1;0;0
3;6942;20221004;13;3;9;4;2;2;18;2;1;2;2
3;6943;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6944;20221004;0;0;0;7;4;0;0;0;0;0;0
3;6945;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6946;20221004;10;4;7;0;0;2;11;0;0;0;0
3;6947;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6948;20221004;2;1;1;3;3;1;2;0;0;0;0
3;6949;20221004;19;6;12;5;2;4;14;0;0;0;0
3;6950;20221004;0;0;0;0;0;0;0;6;5;0;0
3;6951;20221004;19;5;13;0;0;3;21;2;2;0;0
3;6952;20221004;7;3;5;0;0;2;10;0;0;6;1
3;6953;20221004;22;7;15;2;1;5;24;0;0;2;2
3;6954;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6955;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6956;20221004;1;1;0;0;0;0;0;0;0;0;0
3;6957;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6958;20221004;2;1;1;0;0;1;2;1;1;0;0
3;6959;20221004;0;0;0;0;0;0;0;2;1;0;0
3;6960;20221004;1;0;0;0;0;0;2;7;3;0;0
3;6961;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6962;20221004;0;0;0;0;0;0;0;3;2;0;0
3;6963;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6964;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6965;20221004;3;2;2;0;0;1;0;0;0;0;0
3;6966;20221004;0;0;0;0;0;0;0;3;3;0;0
3;6967;20221004;1;1;0;0;0;0;1;1;1;0;0
3;6968;20221004;0;0;0;2;1;0;0;0;0;0;0
3;6969;20221004;1;1;1;0;0;0;0;0;0;0;0
3;6970;20221004;27;7;18;16;6;4;30;3;2;9;6
3;6971;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6972;20221004;2;1;1;0;0;0;1;0;0;0;0
3;6973;20221004;3;3;2;0;0;2;3;2;2;0;0
3;6974;20221004;3;1;2;2;2;1;2;3;1;0;0
3;6975;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6976;20221004;0;0;0;1;1;0;0;0;0;0;0
3;6977;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6978;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6979;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6980;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6981;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6982;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6983;20221004;23;6;15;0;0;4;16;2;2;0;0
3;6984;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6985;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6986;20221004;1;1;0;1;1;0;0;0;0;0;0
3;6987;20221004;17;3;11;0;0;2;21;1;1;0;0
3;6988;20221004;3;1;2;21;6;1;0;3;2;0;0
3;6989;20221004;5;2;3;4;2;1;0;0;0;0;0
3;6990;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6991;20221004;7;1;5;1;1;1;10;0;0;0;0
3;6992;20221004;0;0;0;0;0;0;0;6;5;0;0
3;6993;20221004;0;0;0;0;0;0;0;3;2;0;0
3;6994;20221004;0;0;0;0;0;0;0;4;4;0;0
3;6995;20221004;1;1;1;1;1;0;1;1;1;0;0
3;6996;20221004;0;0;0;0;0;0;0;1;1;0;0
3;6997;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6998;20221004;0;0;0;0;0;0;0;0;0;0;0
3;6999;20221004;19;5;12;5;5;3;25;2;2;4;3
3;7000;20221004;11;3;7;0;0;2;17;1;1;9;1
3;7001;20221004;9;2;6;0;0;1;13;12;6;4;2
3;7002;20221004;2;1;1;2;1;0;3;7;3;0;0
3;7003;20221004;12;3;8;0;0;2;10;2;1;1;1
3;7004;20221004;0;0;0;0;0;0;1;0;0;0;0
3;7005;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7006;20221004;1;1;1;0;0;0;2;1;1;0;0
3;7007;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7008;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7009;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7010;20221004;7;3;4;1;1;2;13;1;1;4;3
3;7011;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7012;20221004;1;1;0;0;0;0;1;0;0;0;0
3;7013;20221004;0;0;0;0;0;0;0;4;2;0;0
3;7014;20221004;1;0;0;0;0;0;1;0;0;1;1
3;7015;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7016;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7017;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7018;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7019;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7020;20221004;1;1;0;0;0;0;2;0;0;0;0
3;7021;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7022;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7023;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7024;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7025;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7026;20221004;9;4;6;0;0;3;8;0;0;0;0
3;7027;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7028;20221004;27;6;18;4;3;4;23;1;1;0;0
3;7029;20221004;12;4;8;1;1;3;17;0;0;3;1
3;7030;20221004;2;1;1;0;0;0;1;0;0;0;0
3;7031;20221004;14;1;9;1;1;1;18;2;2;9;2
3;7032;20221004;2;1;1;1;1;0;2;0;0;0;0
3;7033;20221004;1;1;0;2;1;0;0;0;0;0;0
3;7034;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7035;20221004;4;2;3;0;0;1;0;0;0;0;0
3;7036;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7037;20221004;35;8;23;1;1;5;36;3;2;1;1
3;7038;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7039;20221004;12;4;8;0;0;2;6;2;2;1;1
3;7040;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7041;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7042;20221004;6;4;4;0;0;3;4;0;0;0;0
3;7043;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7044;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7045;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7046;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7047;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7048;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7049;20221004;0;0;0;0;0;0;2;0;0;0;0
3;7050;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7051;20221004;1;1;1;1;1;1;1;1;1;0;0
3;7052;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7053;20221004;1;1;1;0;0;1;1;1;1;0;0
3;7054;20221004;0;0;0;1;1;0;1;0;0;0;0
3;7055;20221004;4;2;2;1;1;1;3;1;1;0;0
3;7056;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7057;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7058;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7059;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7060;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7061;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7062;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7063;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7064;20221004;0;0;0;5;2;0;0;0;0;0;0
3;7065;20221004;0;0;0;0;0;0;0;3;1;0;0
3;7066;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7067;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7068;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7069;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7070;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7071;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7072;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7073;20221004;1;0;0;1;1;0;0;0;0;0;0
3;7074;20221004;1;1;1;42;7;0;2;0;0;0;0
3;7075;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7076;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7077;20221004;15;5;10;9;5;3;22;0;0;3;1
3;7078;20221004;16;7;10;3;2;4;13;0;0;2;2
3;7079;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7080;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7081;20221004;13;3;9;0;0;2;19;0;0;0;0
3;7082;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7083;20221004;4;2;3;0;0;1;0;1;1;0;0
3;7084;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7085;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7086;20221004;8;4;5;2;2;2;2;0;0;0;0
3;7087;20221004;7;3;4;0;0;2;11;0;0;0;0
3;7088;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7089;20221004;0;0;0;0;0;0;0;7;2;0;0
3;7090;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7091;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7092;20221004;10;3;7;0;0;2;13;8;4;1;1
3;7093;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7094;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7095;20221004;0;0;0;3;2;0;0;0;0;0;0
3;7096;20221004;0;0;0;0;0;0;0;6;2;0;0
3;7097;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7098;20221004;3;3;2;3;2;2;4;0;0;1;1
3;7099;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7100;20221004;0;0;0;0;0;0;0;3;1;0;0
3;7101;20221004;4;2;2;0;0;1;0;0;0;0;0
3;7102;20221004;2;1;1;0;0;1;0;0;0;0;0
3;7103;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7104;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7105;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7106;20221004;2;1;1;0;0;1;0;0;0;0;0
3;7107;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7108;20221004;4;0;3;0;0;0;2;0;0;0;0
3;7109;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7110;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7111;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7112;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7113;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7114;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7115;20221004;0;0;0;0;0;0;0;8;3;0;0
3;7116;20221004;0;0;0;3;2;0;0;0;0;0;0
3;7117;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7118;20221004;6;3;4;0;0;2;4;0;0;0;0
3;7119;20221004;0;0;0;0;0;0;0;7;5;0;0
3;7120;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7121;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7122;20221004;0;0;0;0;0;0;1;0;0;0;0
3;7123;20221004;3;3;2;0;0;2;4;0;0;0;0
3;7124;20221004;19;6;12;2;1;4;16;0;0;5;2
3;7125;20221004;11;3;7;1;1;2;16;1;1;0;0
3;7126;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7127;20221004;11;4;7;0;0;3;14;0;0;0;0
3;7128;20221004;6;3;4;1;1;2;9;1;1;2;1
3;7129;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7130;20221004;2;1;1;0;0;0;4;5;3;0;0
3;7131;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7132;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7133;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7134;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7135;20221004;4;2;2;0;0;1;4;0;0;1;1
3;7136;20221004;62;7;41;3;2;5;73;1;1;8;6
3;7137;20221004;3;1;2;0;0;1;3;4;2;0;0
3;7138;20221004;4;3;2;0;0;2;4;0;0;0;0
3;7139;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7140;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7141;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7142;20221004;0;0;0;0;0;0;0;4;2;0;0
3;7143;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7144;20221004;0;0;0;0;0;0;0;4;1;0;0
3;7145;20221004;0;0;0;0;0;0;1;1;1;0;0
3;7146;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7147;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7148;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7149;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7150;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7151;20221004;2;1;1;1;1;0;0;0;0;0;0
3;7152;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7153;20221004;0;0;0;1;1;0;0;0;0;0;0
3;7154;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7155;20221004;22;5;15;0;0;3;23;0;0;2;2
3;7156;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7157;20221004;3;1;2;0;0;0;3;1;1;0;0
3;7158;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7159;20221004;0;0;0;0;0;0;0;3;3;0;0
3;7160;20221004;31;7;20;9;4;4;44;3;3;3;3
3;7161;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7162;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7163;20221004;70;7;46;4;3;4;86;3;2;26;7
3;7164;20221004;55;7;37;28;9;5;57;3;3;19;8
3;7165;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7166;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7167;20221004;6;1;4;6;5;0;7;0;0;3;1
3;7168;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7169;20221004;2;1;1;1;1;0;1;0;0;0;0
3;7170;20221004;4;3;2;2;1;2;2;0;0;0;0
3;7171;20221004;24;7;16;6;2;4;34;3;1;6;3
3;7172;20221004;13;3;9;1;1;2;14;0;0;1;1
3;7173;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7174;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7175;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7176;20221004;4;3;3;0;0;2;7;0;0;0;0
3;7177;20221004;7;2;5;0;0;1;7;9;2;0;0
3;7178;20221004;0;0;0;3;3;0;0;0;0;0;0
3;7179;20221004;4;2;3;3;3;1;0;0;0;0;0
3;7180;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7181;20221004;1;1;0;3;1;0;1;0;0;0;0
3;7182;20221004;0;0;0;0;0;0;0;3;1;0;0
3;7183;20221004;5;3;3;0;0;2;1;1;1;0;0
3;7184;20221004;6;3;4;0;0;2;9;2;2;4;2
3;7185;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7186;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7187;20221004;1;1;1;2;2;0;0;0;0;0;0
3;7188;20221004;0;0;0;2;2;0;0;0;0;0;0
3;7189;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7190;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7191;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7192;20221004;83;7;55;8;4;5;82;8;8;8;3
3;7193;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7194;20221004;41;9;27;32;11;6;40;2;2;2;2
3;7195;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7196;20221004;2;1;1;0;0;1;0;0;0;0;0
3;7197;20221004;4;1;2;0;0;1;2;1;1;1;1
3;7198;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7199;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7200;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7201;20221004;9;2;6;0;0;1;8;6;3;0;0
3;7202;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7203;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7204;20221004;3;3;2;21;8;2;1;1;1;0;0
3;7205;20221004;9;5;6;4;2;3;12;2;1;2;2
3;7206;20221004;0;0;0;0;0;0;1;1;1;0;0
3;7207;20221004;0;0;0;0;0;0;0;2;2;0;0
3;7208;20221004;2;2;1;0;0;1;0;0;0;0;0
3;7209;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7210;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7211;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7212;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7213;20221004;5;3;3;2;2;2;0;0;0;0;0
3;7214;20221004;4;1;3;9;2;0;1;1;1;0;0
3;7215;20221004;1;1;0;0;0;0;0;0;0;0;0
3;7216;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7217;20221004;12;5;8;4;3;3;16;1;1;2;2
3;7218;20221004;3;1;2;2;1;1;0;0;0;0;0
3;7219;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7220;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7221;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7222;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7223;20221004;9;3;6;1;1;2;15;18;5;0;0
3;7224;20221004;0;0;0;0;0;0;0;2;1;0;0
3;7225;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7226;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7227;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7228;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7229;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7230;20221004;27;7;18;2;1;5;35;4;3;2;2
3;7231;20221004;24;3;16;0;0;2;29;1;1;3;2
3;7232;20221004;0;0;0;0;0;0;0;3;2;0;0
3;7233;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7234;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7235;20221004;1;0;0;0;0;0;0;0;0;0;0
3;7236;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7237;20221004;0;0;0;0;0;0;0;4;2;0;0
3;7238;20221004;0;0;0;0;0;0;0;0;0;0;0
3;7239;20221004;9;5;6;0;0;3;3;3;1;0;0
3;7240;20221004;0;0;0;0;0;0;0;1;1;0;0
3;7241;20221004;0;0;0;0;0;0;0;3;3;0;0
3;7242;20221004;1;1;0;0;0;0;1;1;1;0;0
3;7243;20221004;15;4;10;1;1;3;16;2;2;0;0
